"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"광주광역시 광산구 산정동","1**","다가구","8m미만","492.93","411","202011","10","124,700","2018","목련로2번길",""
"광주광역시 광산구 산정동","9**","단독","12m미만","241.2","154","202010","6","36,000","1994","산정공원로81번길",""
"광주광역시 광산구 산정동","9**","단독","12m미만","149.68","169.2","202106","26","15,000","1993","산정공원로81번길",""
"광주광역시 광산구 산정동","9**","단독","12m미만","151.87","170","202103","12","23,500","1993","산정공원로81번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","192.15","184.5","202103","10","34,000","1991","산정로29번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","175.24","192","202012","15","30,000","1991","산정로50번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","99.54","192.2","202103","16","33,000","1992","산정로62번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","198.3","208.5","202109","28","35,000","1991","산정로18번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","98.79","209.7","202101","7","34,000","1991","산정로37번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","198.22","216.5","202101","12","34,700","1993","산정로17번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","162.97","222.9","202106","16","38,000","1991","산정공원로71번길",""
"광주광역시 광산구 산정동","9**","단독","12m미만","198.72","223.1","202101","12","50,000","1992","산정공원로71번길",""
"광주광역시 광산구 산정동","9**","단독","8m미만","176.98","224","202010","19","34,000","2000","산정로5번길",""
"광주광역시 광산구 산정동","9**","단독","12m미만","210.41","224.3","202104","30","50,000","1991","산정로",""
"광주광역시 광산구 산정동","9**","단독","12m미만","196.92","224.4","202101","14","39,500","1992","산정로",""
"광주광역시 광산구 산정동","9**","단독","8m미만","197.34","224.7","202012","2","33,000","1991","산정로17번길",""
"광주광역시 광산구 산정동","9**","단독","12m미만","529.44","303.7","202103","29","98,000","2015","산정공원로59번길",""
"광주광역시 광산구 산정동","3**","단독","8m미만","86.7","307","202012","8","23,000","2000","하남지실길",""
"광주광역시 광산구 산정동","3**","단독","8m미만","46.28","400","202012","12","30,250","2000","하남지실길","20210126"
"광주광역시 광산구 삼거동","5**","단독","8m미만","105.85","324","202010","27","5,400","1974","송암길",""
"광주광역시 광산구 삼거동","5**","단독","8m미만","131.27","539","202102","23","10,000","1946","송암길",""
"광주광역시 광산구 삼거동","5**","단독","8m미만","56.2","638","202101","4","14,000","1940","송암길",""
"광주광역시 광산구 삼도동","2**","단독","8m미만","111.58","208","202011","27","2,400","1945","삼도회룡길",""
"광주광역시 광산구 삼도동","5**","단독","8m미만","198.53","326","202104","10","6,500","2000","석문길",""
"광주광역시 광산구 삼도동","7**","단독","8m미만","201.6","559","202104","23","14,065","2019","도야길",""
"광주광역시 광산구 서봉동","3*","단독","8m미만","60.12","370","202010","19","17,800","1960","어등대로433번길",""
"광주광역시 광산구 서봉동","1**","단독","8m미만","82.65","397","202105","17","72,000","2019","어등대로",""
"광주광역시 광산구 선암동","6**","다가구","12m미만","539.97","288","202109","28","140,000","2016","선운로20번길",""
"광주광역시 광산구 선암동","3**","단독","8m미만","93.6","238","202105","21","36,000","1985","어등대로449번길",""
"광주광역시 광산구 선암동","6**","단독","12m미만","209.19","296","202011","14","59,800","2014","선운로2번길",""
"광주광역시 광산구 소촌동","2**","다가구","25m미만","476.96","294","202010","30","35,000","2003","소촌로152번길",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","24.46","66","202109","3","12,000","2018","상무대로",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","25.45","66","202108","23","11,000","2021","상무대로",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","25.78","66","202109","3","12,000","2021","상무대로",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","26.45","66","202108","6","9,000","2019","상무대로",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","26.45","74","202108","6","10,071","2019","상무대로",""
"광주광역시 광산구 소촌동","3**","단독","8m미만","74.12","96","202011","6","6,000","2000","소촌로42번길",""
"광주광역시 광산구 소촌동","5**","단독","12m미만","211.36","109","202104","1","33,700","1995","어등대로",""
"광주광역시 광산구 소촌동","4**","단독","8m미만","58.18","116","202012","29","12,000","2000","상무대로",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","96.31","126","202010","1","13,000","1980","상무대로263번길",""
"광주광역시 광산구 소촌동","4**","단독","8m미만","67.28","132","202107","14","14,500","1997","송정공원로47번길",""
"광주광역시 광산구 소촌동","1**","단독","8m미만","84.65","134","202101","26","18,000","1980","송정공원로",""
"광주광역시 광산구 소촌동","4**","단독","8m미만","64.79","159","202102","2","23,000","2000","상무대로",""
"광주광역시 광산구 소촌동","5**","단독","8m미만","149.61","164","202103","29","26,000","1990","송정공원로",""
"광주광역시 광산구 소촌동","1**","단독","8m미만","52.62","167","202011","18","25,000","1984","금봉로",""
"광주광역시 광산구 소촌동","4**","단독","8m미만","50.9","182","202012","28","30,000","1967","상무대로",""
"광주광역시 광산구 소촌동","6**","단독","8m미만","96.2","274","202107","12","39,370","1985","어등대로653번길",""
"광주광역시 광산구 송대동","2**","단독","8m미만","47.8","182","202109","3","8,769","2017","동곡송정길",""
"광주광역시 광산구 송대동","4**","단독","8m미만","79.23","182","202010","6","7,500","1990","복호길","20201022"
"광주광역시 광산구 송대동","2**","단독","8m미만","109","510","202011","26","12,700","2000","동곡송정길",""
"광주광역시 광산구 송산동","8**","단독","8m미만","49.56","102","202107","15","5,000","2006","내동송동길",""
"광주광역시 광산구 송산동","4**","단독","8m미만","166.14","248","202108","23","5,400","1956","삼도죽산안길",""
