"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"충청남도 공주시 반포면 상신리","1**","단독","8m미만","64.68","684","202101","19","40,000","2018","도예촌길",""
"충청남도 공주시 반포면 상신리","6**","단독","8m미만","67.38","1062","202106","28","41,900","2017","도예촌길",""
"충청남도 공주시 반포면 상신리","6**","단독","8m미만","67.38","1062","202106","28","42,000","2017","도예촌길","20210706"
"충청남도 공주시 반포면 송곡리","8*","단독","8m미만","91.89","227","202101","4","13,000","1994","외송3길",""
"충청남도 공주시 반포면 송곡리","3**","단독","8m미만","60","446","202102","2","13,500","2002","내송길",""
"충청남도 공주시 반포면 송곡리","7*","단독","8m미만","111.76","605","202109","15","33,750","1997","외송2길",""
"충청남도 공주시 반포면 온천리","1**","단독","8m미만","100","350","202010","26","8,000","1993","원전말길",""
"충청남도 공주시 반포면 온천리","3*","단독","8m미만","109.28","751","202102","9","34,100","2011","원전말길",""
"충청남도 공주시 반포면 온천리","4*","단독","8m미만","80.18","879","202010","20","47,000","1977","원전말길",""
"충청남도 공주시 반포면 하신리","1**","단독","8m미만","144.36","179","202106","18","31,500","2008","하신소1길",""
"충청남도 공주시 반포면 하신리","2**","단독","8m미만","195.68","525","202104","30","25,000","2010","하신소1길",""
"충청남도 공주시 반포면 하신리","1**","단독","8m미만","152.75","582","202107","7","40,000","2008","하신소2길",""
"충청남도 공주시 반포면 하신리","1**","단독","8m미만","144.36","926","202106","18","89,500","2008","하신소1길","20210629"
"충청남도 공주시 반포면 학봉리","2**","다가구","12m미만","152.48","698","202107","14","56,594","2014","동학사2로",""
"충청남도 공주시 반포면 학봉리","5**","단독","8m미만","188.95","331","202010","11","35,500","2004","석봉길",""
"충청남도 공주시 반포면 학봉리","4**","단독","8m미만","169.89","660","202010","24","54,000","2004","제석골길",""
