"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 단양군 매포읍 평동리","343-1","0343","0001","매화주택2차","59.58","76.3","202010","13","6,000","2","1984","평동2길 31",""
"충청북도 단양군 매포읍 평동리","343-1","0343","0001","매화주택2차","59.76","76.3","202109","1","4,800","3","1984","평동2길 31",""
"충청북도 단양군 매포읍 평동리","166","0166","0000","상림빌라","63.52","74.8","202103","3","4,000","1","1990","평동12길 12",""
"충청북도 단양군 매포읍 평동리","136-16","0136","0016","성인빌라","66.78","59.1","202101","6","3,000","4","1994","평동9나길 10",""
"충청북도 단양군 매포읍 평동리","136-16","0136","0016","성인빌라","57.41","50.21","202106","28","4,500","4","1994","평동9나길 10",""
"충청북도 단양군 매포읍 평동리","258-1","0258","0001","세광1차","59.31","75.22","202011","1","4,800","3","1986","평동13길 12",""
"충청북도 단양군 매포읍 평동리","258-1","0258","0001","세광1차","59.78","75.22","202103","15","3,200","1","1986","평동13길 12",""
"충청북도 단양군 매포읍 평동리","263","0263","0000","평동2차","59.4","62.1","202107","5","5,000","3","1984","평동12길 4",""
"충청북도 단양군 영춘면 사지원리","287-3","0287","0003","일신리조트","53.46","47.29","202010","7","1,800","1","1995","강변로 79-1",""
"충청북도 단양군 영춘면 사지원리","287-1","0287","0001","팬션강촌","56.7","53.12","202107","19","3,400","1","1999","강변로 75-5",""
"충청북도 단양군 영춘면 상리","503-7","0503","0007","관광빌라","65.88","80","202011","26","5,000","2","1998","강변로 651",""
"충청북도 단양군 영춘면 오사리","55-3","0055","0003","상록빌라","50.49","66.08","202108","20","2,000","1","1994","오사2길 13",""
"충청북도 보은군 보은읍 교사리","56","0056","0000","삼성","57.72","91","202103","5","3,700","1","1983","교사1길 19",""
"충청북도 보은군 보은읍 삼산리","176-12","0176","0012","도성빌라","59.58","47.88","202106","21","2,700","3","1991","삼산제방로 29",""
"충청북도 보은군 보은읍 삼산리","11-4","0011","0004","형운빌라","81.66","36.48","202104","23","8,200","4","2003","삼산로1길 3-7",""
"충청북도 보은군 보은읍 장신리","30-9","0030","0009","대운빌라","74.97","50.75","202104","7","7,200","4","2003","장신로 37",""
"충청북도 보은군 보은읍 장신리","30-9","0030","0009","대운빌라","74.97","50.75","202109","14","7,600","4","2003","장신로 37",""
"충청북도 보은군 보은읍 장신리","26-3","0026","0003","대운빌라다동","76.08","70.38","202011","30","7,000","4","2003","장신로 37",""
"충청북도 보은군 보은읍 장신리","26-3","0026","0003","대운빌라다동","76.08","70.38","202105","11","8,000","3","2003","장신로 37",""
"충청북도 보은군 보은읍 장신리","74-17","0074","0017","더밸류 101동","66.25","72","202108","28","12,000","2","2016","장신3길 35",""
"충청북도 보은군 보은읍 장신리","75-1","0075","0001","도림빌라","71.47","52.56","202103","3","7,400","2","2000","작은장신길 18",""
"충청북도 보은군 보은읍 장신리","1-7","0001","0007","삼성현대","59.195","68.75","202102","25","4,800","2","1984","장신4길 46",""
"충청북도 보은군 보은읍 장신리","73-4","0073","0004","아트빌리지","83.82","83.56","202106","15","10,500","3","2008","장신3길 36",""
"충청북도 보은군 보은읍 장신리","9","0009","0000","장신리다세대주택","60.45","76.44","202108","29","3,800","1","1992","장신제방길 62-4",""
"충청북도 보은군 보은읍 장신리","1-2","0001","0002","현대","65.79","66.46","202011","11","3,500","3","1985","장신4길 45",""
"충청북도 보은군 보은읍 장신리","1-2","0001","0002","현대","65.79","66.46","202011","17","7,200","2","1985","장신4길 45",""
