"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전라남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"전라남도 강진군 성전면 송월리","9**","단독","8m미만","33.1","347","202108","2","2,900","1940","달마지길",""
"전라남도 강진군 성전면 송월리","9**","단독","8m미만","33.1","347","202107","20","3,000","1940","달마지길",""
"전라남도 강진군 성전면 송월리","1***","단독","8m미만","109.65","1029","202011","26","12,500","1995","대월달마지길",""
"전라남도 강진군 성전면 수양리","5**","단독","8m미만","49.59","398","202012","14","5,000","1980","수암길",""
"전라남도 강진군 성전면 수양리","3**","단독","8m미만","47","423","202105","23","960","1940","동령길",""
"전라남도 강진군 성전면 수양리","8**","단독","8m미만","79.8","499","202103","12","4,300","1935","성전신기3길",""
"전라남도 강진군 성전면 영풍리","6**","단독","8m미만","23.1","301","202104","12","1,870","1952","영흥서길",""
"전라남도 강진군 성전면 영풍리","5**","단독","8m미만","46.3","456","202012","30","6,500","1976","영흥동길",""
"전라남도 강진군 성전면 영풍리","8**","단독","8m미만","117.14","456","202012","7","12,200","1978","신풍길",""
"전라남도 강진군 성전면 영풍리","1**","단독","8m미만","129","1435","202011","24","4,500","1935","영흥동길",""
