"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명","해제사유발생일"
"부산광역시 강서구 생곡동","6*","단독","8m미만","265.19","494","202109","4","50,000","2000","장락길",""
"부산광역시 강서구 성북동","4**","단독","8m미만","49.84","147","202011","27","19,500","2014","동선3안길",""
"부산광역시 강서구 성북동","9*","단독","8m미만","44.7","208","202012","7","21,975","1986","선창길",""
"부산광역시 강서구 성북동","1**","단독","8m미만","68.64","213","202012","15","28,000","2014","선창길",""
"부산광역시 강서구 성북동","7**","단독","8m미만","67.89","223","202011","25","19,500","2014","성북2길","20210108"
"부산광역시 강서구 성북동","7**","단독","8m미만","67.89","234","202011","25","19,500","2014","성북2길",""
"부산광역시 강서구 성북동","8*","단독","12m미만","55","261","202011","10","29,300","1988","선창길",""
"부산광역시 강서구 성북동","7**","단독","8m미만","34.5","275","202104","17","27,600","2014","성북2길",""
"부산광역시 강서구 성북동","6**","단독","8m미만","82.02","317","202105","12","29,500","1972","동선3안길",""
"부산광역시 강서구 성북동","5**","단독","-","41.88","330","202011","17","29,000","2015","동선3안길",""
"부산광역시 강서구 성북동","5**","단독","8m미만","51.16","330","202103","3","27,000","2015","동선3안길",""
"부산광역시 강서구 송정동","9**","단독","8m미만","48.12","109","202011","17","10,000","1918","송정길100번가길",""
"부산광역시 강서구 송정동","9**","단독","8m미만","48.12","109","202010","22","10,000","1918","송정길100번가길","20201117"
"부산광역시 강서구 송정동","1***","단독","8m미만","89.21","205","202010","9","19,000","1993","송정길",""
"부산광역시 강서구 송정동","1***","단독","12m미만","81","347","202012","7","36,300","2008","송정길",""
"부산광역시 강서구 송정동","1***","단독","8m미만","75.7","374","202104","15","31,000","2001","송정길100번가길",""
"부산광역시 강서구 송정동","2**","단독","8m미만","108.95","420","202012","1","29,500","1930","송정길100번나길",""
"부산광역시 강서구 식만동","7**","단독","8m미만","146.88","153.82","202103","2","11,700","2000","식만로179번길",""
"부산광역시 강서구 식만동","2**","단독","12m미만","65.77","208","202108","17","33,000","1984","식만로",""
"부산광역시 강서구 식만동","7**","단독","8m미만","150","368","202011","25","47,460","2015","식만로189번길",""
"부산광역시 강서구 신호동","2**","다가구","12m미만","252.44","171.1","202012","13","60,000","2017","신호산단2로75번길",""
"부산광역시 강서구 신호동","2**","다가구","12m미만","323.91","218","202108","16","81,800","2018","신호산단1로140번길",""
"부산광역시 강서구 신호동","2**","다가구","8m미만","344.91","230.3","202010","7","69,500","2016","신호산단5로",""
"부산광역시 강서구 신호동","2**","단독","12m미만","36","100.5","202011","27","13,700","2014","신호산단1로144번길",""
"부산광역시 강서구 신호동","2**","단독","8m미만","85.6","169.7","202012","15","27,000","2018","신호산단5로",""
"부산광역시 강서구 신호동","2**","단독","12m미만","161.5","340.9","202104","3","53,000","2008","신호산단5로",""
"부산광역시 강서구 죽동동","3**","단독","8m미만","77.73","136","202106","11","12,300","1993","가락대로1397번길",""
"부산광역시 강서구 죽동동","5**","단독","8m미만","43.81","185","202105","5","15,300","1970","죽동길424번길",""
"부산광역시 강서구 죽동동","5**","단독","8m미만","122.7","317","202101","28","20,100","1953","봉죽길339번길",""
"부산광역시 강서구 죽림동","8**","단독","8m미만","51","298","202010","27","16,000","1991","가락대로1433번가길",""
"부산광역시 강서구 지사동","1***","다가구","12m미만","295.26","207.7","202010","27","55,000","2014","과학산단로334번다길","20210208"
"부산광역시 강서구 지사동","1***","다가구","12m미만","295.26","207.7","202101","29","55,000","2014","과학산단로334번다길",""
"부산광역시 강서구 지사동","1***","단독","25m미만","98.8","218.8","202105","1","75,000","2015","과학산단2로20번길",""
"부산광역시 강서구 천성동","1**","다가구","8m미만","207","368","202106","11","33,500","2014","가덕해안로773번길",""
"부산광역시 강서구 천성동","6**","단독","8m미만","32.7","61","202102","2","11,000","1965","가덕해안로",""
"부산광역시 강서구 천성동","1***","단독","8m미만","73.1","159","202011","18","12,480","1900","가덕해안로669번길",""
"부산광역시 강서구 천성동","6**","단독","8m미만","49.8","198","202011","2","25,000","2013","가덕해안로821번길",""
"부산광역시 강서구 천성동","1***","단독","8m미만","29.6","244","202012","2","29,600","1965","가덕해안로",""
"부산광역시 강서구 천성동","8**","단독","12m미만","127.4","324","202011","26","55,000","2015","서천로",""
"부산광역시 강서구 천성동","1**","단독","8m미만","190.56","546","202010","17","107,500","2016","가덕해안로773번길",""
"부산광역시 강서구 화전동","4**","단독","8m미만","30.1","109","202107","19","11,550","1930","녹산화전로117번길",""
"부산광역시 금정구 구서동","1***","다가구","12m미만","129.63","90.2","202010","13","30,700","1993","두실로45번길",""
"부산광역시 금정구 구서동","7**","다가구","8m미만","125.56","115.7","202105","8","26,000","1986","구서중앙로40번길",""
"부산광역시 금정구 구서동","7**","다가구","12m미만","118.2","121.7","202103","19","31,800","1986","구서중앙로40번길","20210322"
"부산광역시 금정구 구서동","7**","다가구","12m미만","118.2","121.7","202103","19","31,800","1986","구서중앙로40번길",""
"부산광역시 금정구 구서동","1**","다가구","8m미만","168.38","138.4","202108","11","80,000","1986","안뜰로8번길",""
"부산광역시 금정구 구서동","1**","다가구","12m미만","147.15","144.9","202104","23","32,000","2000","두실로23번길",""
"부산광역시 금정구 구서동","1**","다가구","8m미만","158.51","147.5","202011","13","28,000","1990","구서중앙로",""
"부산광역시 금정구 구서동","1**","다가구","12m미만","163.54","153.1","202011","24","60,000","1985","안뜰로15번길",""
"부산광역시 금정구 구서동","1***","다가구","12m미만","494.84","173.6","202012","1","77,500","1900","두실로37번길",""
"부산광역시 금정구 구서동","1***","다가구","-","494.84","173.6","202012","1","77,500","1900","null",""
"부산광역시 금정구 구서동","1**","다가구","8m미만","198.12","195.2","202107","15","65,000","1989","안뜰로2번길",""
"부산광역시 금정구 구서동","7**","다가구","8m미만","199.8","198.7","202103","2","29,000","1995","금강로","20210302"
"부산광역시 금정구 구서동","7**","다가구","8m미만","199.8","198.7","202103","5","29,000","1995","금강로",""
"부산광역시 금정구 구서동","6**","다가구","8m미만","179.93","200.1","202107","1","53,600","1984","금강로565번길",""
"부산광역시 금정구 구서동","4**","다가구","12m미만","198.56","204.3","202101","11","44,000","1986","금강로380번길",""
"부산광역시 금정구 구서동","1***","다가구","25m미만","501.42","343.2","202109","28","115,000","1995","금샘로",""
"부산광역시 금정구 구서동","4**","단독","12m미만","96.48","92.1","202010","30","20,000","1900","금강로380번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","83.84","95.3","202105","11","19,500","1983","두실로15번길",""
"부산광역시 금정구 구서동","1**","단독","8m미만","124.81","104","202104","4","26,000","1988","중앙대로1930번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","96.84","105.2","202104","20","29,000","1985","구서중앙로40번길",""
"부산광역시 금정구 구서동","2**","단독","8m미만","117.25","107.3","202105","4","26,600","1987","금강로445번길",""
"부산광역시 금정구 구서동","1**","단독","12m미만","84.61","110.5","202011","17","36,000","1983","두실로7번길",""
"부산광역시 금정구 구서동","2**","단독","12m미만","121.29","114.8","202105","7","35,000","1988","null","20210531"
"부산광역시 금정구 구서동","2**","단독","12m미만","121.29","114.8","202105","31","35,000","1988","null","20211025"
"부산광역시 금정구 구서동","6**","단독","12m미만","118.62","115.8","202108","28","34,750","1984","두실로37번길","20210831"
"부산광역시 금정구 구서동","6**","단독","12m미만","118.62","115.8","202108","28","34,750","1984","두실로37번길",""
"부산광역시 금정구 구서동","9**","단독","8m미만","113.36","119","202104","19","54,000","1985","안뜰로19번길",""
"부산광역시 금정구 구서동","3**","단독","8m미만","136.98","127","202010","26","29,000","1987","금단로",""
"부산광역시 금정구 구서동","4**","단독","12m미만","121.07","127.9","202010","25","38,600","1985","수림로66번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","99.94","128.2","202108","20","33,900","1985","금강로541번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","99.94","128.2","202104","24","35,900","1985","금강로541번길",""
"부산광역시 금정구 구서동","7**","단독","8m미만","163.44","130.4","202012","22","22,200","1987","중앙대로1841번안길",""
