"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210831 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 동구 율하동","130-13","0130","0013","신영빌라트130-13","76.1575","44.13","202109","14","12,900","4","2002","반야월로22길 19",""
"대구광역시 동구 입석동","935-6","0935","0006","대선A동","70.6","46.5","202109","2","16,300","2","1992","동촌로6길 20",""
"대구광역시 동구 입석동","984-1","0984","0001","아너스빌(101)","75.31","59.38","202109","16","14,700","5","2002","동촌로1길 5-1",""
"대구광역시 동구 입석동","864-4","0864","0004","용광(B)","76.67","48","202109","27","14,200","3","1997","입석로1길 91",""
"대구광역시 동구 지저동","819-25","0819","0025","(819-25)","55.08","55.27","202109","2","8,000","2","1991","아양로59길 14-8",""
"대구광역시 동구 지저동","869-19","0869","0019","(869-19)","52.55","66","202109","6","4,500","2","1982","아양로57길 15-15",""
"대구광역시 동구 지저동","652","0652","0000","동림홈타운201동","76.35","65.38","202109","11","13,300","4","2003","공항로49길 34-3",""
"대구광역시 동구 지저동","694-13","0694","0013","에코하우스","68.9745","38.2","202109","15","14,800","3","2015","방천로7길 29",""
"대구광역시 동구 지저동","776-36","0776","0036","우경(C동)","70.79","54.25","202109","18","13,700","3","1994","해동로7길 8-1",""
"대구광역시 동구 효목동","71-24","0071","0024","대경빌라B동","75.5","47.03","202109","15","29,300","1","2002","아양로46길 33-1",""
"대구광역시 동구 효목동","161-3","0161","0003","반도","42.84","28.5","202109","8","10,200","2","1980","화랑로37길 89",""
"대구광역시 동구 효목동","550","0550","0000","삼정아파트","42.38","42.05","202109","1","15,000","3","1980","화랑로25길 15",""
"대구광역시 동구 효목동","139-2","0139","0002","장미","48.47","37.1","202109","15","9,900","5","1981","아양로52길 128",""
"대구광역시 북구 매천동","451-4","0451","0004","덕영빌라101동","76.47","56","202109","1","11,000","1","1995","매천로25길 11",""
"대구광역시 북구 매천동","479-6","0479","0006","우일B","66.03","49.42","202109","15","12,800","2","1995","매천로동17길 7",""
"대구광역시 북구 복현동","413-3","0413","0003","산복","75.29","37.56","202109","27","17,800","3","1992","경진로1길 10-3",""
"대구광역시 북구 복현동","412-5","0412","0005","샤넬빌라트","73.66","46.26","202109","6","18,700","3","1996","경진로1길 8-15",""
"대구광역시 북구 복현동","53-12","0053","0012","영도그린힐(101,102,103)","59.8267","98.65","202109","2","13,850","2","2001","복현로20길 40",""
"대구광역시 북구 복현동","595-172","0595","0172","오즈빌","74.01","43.38","202109","16","14,800","4","2002","경대로17길 62",""
"대구광역시 북구 복현동","455-6","0455","0006","청솔","50.76","23.44","202109","12","10,000","4","1993","경진로남1길 53",""
"대구광역시 북구 복현동","412-3","0412","0003","하나2차","47.16","22.8","202109","3","9,100","2","1993","경진로1길 10-8",""
"대구광역시 북구 산격동","1180-104","1180","0104","미래센스빌","77.35","53.24","202109","6","9,500","4","2002","연암공원로13길 14",""
"대구광역시 북구 산격동","1180-70","1180","0070","삼성그린2차","39.75","28.67","202109","10","8,300","3","2001","연암공원로11길 12",""
